ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
2/17/2012,7863,5.84000015258789,5.84000015258789,0,3.29999995231628,1.82000005245209,0.730000019073486,0.00999999977648258,38,53,154,749,2435
2/18/2012,5120,3.67000007629395,3.67000007629395,0,1.13999998569489,1.75,0.769999980926514,0.00999999977648258,16,54,165,735,2273
2/19/2012,1784,1.27999997138977,1.27999997138977,0,0,0.5,0.779999971389771,0,0,23,121,1296,2474
2/20/2012,4580,3.27999997138977,3.27999997138977,0,0.400000005960464,1.74000000953674,1.13999998569489,0.00999999977648258,8,50,185,1197,2236
2/21/2012,3192,2.28999996185303,2.28999996185303,0,0.270000010728836,1.10000002384186,0.910000026226044,0.00999999977648258,3,47,171,1219,2166
2/22/2012,15635,12.1999998092651,12.1999998092651,0,6.69000005722046,4.30000019073486,1.19000005722046,0.00999999977648258,75,113,216,859,3090
2/23/2012,13825,9.98999977111816,9.98999977111816,0,4.05999994277954,5.15000009536743,0.779999971389771,0,53,117,169,1025,2791
2/24/2012,21862,18.2600002288818,18.2600002288818,0,12.460000038147,5.1399998664856,0.639999985694885,0.0199999995529652,128,109,127,1076,3368
2/25/2012,4002,2.86999988555908,2.86999988555908,0,1.20000004768372,0.889999985694885,0.790000021457672,0,14,34,185,1207,2226
2/26/2012,8350,5.98999977111816,5.98999977111816,0,1.73000001907349,2.75,1.49000000953674,0.00999999977648258,23,68,173,1176,2398
2/27/2012,9025,8.15999984741211,8.15999984741211,0,5.46000003814697,2.1800000667572,0.509999990463257,0,47,67,146,695,2580
2/28/2012,16852,14.7799997329712,14.7799997329712,0,7.6399998664856,3.25999999046326,3.88000011444092,0,61,121,159,1099,2876
2/29/2012,11770,8.67000007629395,8.67000007629395,0,2.20000004768372,2.98000001907349,3.48000001907349,0,26,96,154,679,2451
3/1/2012,11212,8.03999996185303,8.03999996185303,0,2.08999991416931,4.51000022888184,1.44000005722046,0,32,110,122,701,2518
3/2/2012,20370,19.1599998474121,19.1599998474121,0,12.0900001525879,4.48999977111816,2.58999991416931,0,82,97,199,598,3335
3/3/2012,6409,4.59999990463257,4.59999990463257,0,0.839999973773956,2.48000001907349,1.25999999046326,0.00999999977648258,10,71,170,704,2312
3/4/2012,14236,10.2799997329712,10.2799997329712,0,0.829999983310699,7.98999977111816,1.46000003814697,0,12,162,190,718,2728
3/5/2012,3768,2.70000004768372,2.70000004768372,0,0.490000009536743,1.62000000476837,0.589999973773956,0,5,50,96,1236,2052
3/6/2012,11702,10.7600002288818,10.7600002288818,0,6.32999992370605,3.4300000667572,1,0,39,114,132,613,2703
3/7/2012,4644,3.49000000953674,3.49000000953674,0,0.949999988079071,1.77999997138977,0.75,0,11,61,132,815,2213
3/8/2012,9058,6.57000017166138,6.57000017166138,0,1.0900000333786,5.07999992370605,0.400000005960464,0,12,102,108,1218,2362
3/9/2012,10533,7.55000019073486,7.55000019073486,0,1.85000002384186,5.28000020980835,0.419999986886978,0,21,104,94,789,2392
3/10/2012,4804,3.44000005722046,3.44000005722046,0,0.239999994635582,2.5699999332428,0.629999995231628,0,4,85,154,708,2269
3/11/2012,12405,9.36999988555908,9.36999988555908,0,4.65999984741211,3.63000011444092,1.08000004291534,0,52,100,187,756,2798
3/12/2012,20649,16.5799999237061,16.5799999237061,0,7.40999984741211,4.51999998092651,4.65000009536743,0,74,150,150,579,3040
3/13/2012,14077,10.5799999237061,10.5799999237061,0,2.52999997138977,3.01999998092651,4.96000003814697,0,23,106,160,654,2493
3/14/2012,10209,8.55000019073486,8.55000019073486,0,5.51000022888184,2.74000000953674,0.28999999165535,0,49,76,102,748,2564
3/15/2012,15631,12.8400001525879,12.8400001525879,0,6.53000020980835,3.95000004768372,2.33999991416931,0.0199999995529652,62,81,160,677,2790
3/16/2012,10189,8.22000026702881,8.22000026702881,0,2.95000004768372,4.11999988555908,1.14999997615814,0,26,117,120,922,2472
3/17/2012,9347,7.01000022888184,7.01000022888184,0,3,3.38000011444092,0.620000004768372,0.00999999977648258,36,90,130,841,2495
3/18/2012,12119,11.4399995803833,11.4399995803833,0,7.3600001335144,2.73000001907349,1.3400000333786,0,59,86,316,614,3041
3/19/2012,23765,19.6399993896484,19.6399993896484,0,9.06999969482422,5.21999979019165,5.34999990463257,0,74,155,214,679,3317
3/20/2012,20269,15.1999998092651,15.1999998092651,0,4.48999977111816,5.90999984741211,4.80000019073486,0.00999999977648258,54,148,215,708,3010
3/21/2012,15509,11.1199998855591,11.1199998855591,0,2.29999995231628,7.61999988555908,1.17999994754791,0.0199999995529652,33,197,216,714,3001
3/22/2012,16701,12.1300001144409,12.1300001144409,0,6.30000019073486,5.01999998092651,0.810000002384186,0,85,122,170,1063,2974
3/23/2012,13805,10.2799997329712,10.2799997329712,0,4.65000009536743,3.75999999046326,1.86000001430511,0,57,119,246,1018,2910
3/24/2012,10612,7.90000009536743,7.90000009536743,0,2.61999988555908,3.10999989509583,2.16000008583069,0,35,135,464,433,3179
3/25/2012,14551,10.4300003051758,10.4300003051758,0,4.46999979019165,4.84999990463257,1.11000001430511,0,63,117,189,727,2874
3/26/2012,12410,8.89999961853027,8.89999961853027,0,4.11999988555908,3.84999990463257,0.920000016689301,0.00999999977648258,58,107,132,777,2633
3/27/2012,6405,4.59000015258789,4.59000015258789,0,1.78999996185303,2.08999991416931,0.699999988079071,0.00999999977648258,26,70,142,810,2309
3/28/2012,5190,3.72000002861023,3.72000002861023,0,0.759999990463257,2.09999990463257,0.850000023841858,0.00999999977648258,11,78,146,1205,2235
3/29/2012,6483,4.65000009536743,4.65000009536743,0,1.08000004291534,2.33999991416931,1.23000001907349,0,15,71,242,752,2442
3/30/2012,22373,17.2000007629395,17.2000007629395,0,10.6300001144409,5.63000011444092,0.930000007152557,0.00999999977648258,126,135,136,676,3345
3/31/2012,8475,6.96000003814697,6.96000003814697,0,3.0699999332428,2.76999998092651,1.10000002384186,0.0199999995529652,29,84,199,688,2527
4/1/2012,8271,5.92999982833862,5.92999982833862,0,2.24000000953674,2.76999998092651,0.920000016689301,0,31,92,183,674,2524
4/2/2012,17922,14.789999961853,14.789999961853,0,9.69999980926514,3.79999995231628,1.28999996185303,0,101,113,166,550,3107
4/3/2012,17985,16.2099990844727,16.2099990844727,0,10.7600002288818,3.10999989509583,2.33999991416931,0,91,119,179,550,3218
4/4/2012,13992,11.0799999237061,11.0799999237061,0,6.26000022888184,3.91000008583069,0.910000026226044,0,71,105,108,649,2729
4/5/2012,19511,15.460000038147,15.460000038147,0,7.07999992370605,4.53000020980835,3.84999990463257,0,68,120,216,607,3075
4/6/2012,13280,12.4799995422363,12.4799995422363,0,8.22999954223633,3.47000002861023,0.779999971389771,0,66,75,188,610,2892
4/7/2012,10774,9.64000034332275,9.64000034332275,0,6.28999996185303,2.74000000953674,0.610000014305115,0,54,63,164,594,2676
4/8/2012,25045,19.1900005340576,19.1900005340576,0,10.7799997329712,7.67999982833862,0.730000019073486,0,116,146,135,458,3370
4/9/2012,11892,9.07999992370605,9.07999992370605,0,4.03000020980835,3.79999995231628,1.24000000953674,0.00999999977648258,42,109,206,643,2793
4/10/2012,12716,9.19999980926514,9.19999980926514,0,2.46000003814697,5.1399998664856,1.58000004291534,0.0299999993294477,28,130,203,1033,2702
4/11/2012,12914,9.42000007629395,9.42000007629395,0,4.73999977111816,3.94000005722046,0.740000009536743,0,61,98,115,749,2705
4/12/2012,11068,11.0500001907349,11.0500001907349,0,7.61999988555908,2.59999990463257,0.810000002384186,0.0199999995529652,48,77,150,697,2801
4/13/2012,16264,15.1300001144409,15.1300001144409,0,10.0200004577637,3.84999990463257,1.25,0,82,117,197,636,3200
4/14/2012,13099,15.210000038147,15.210000038147,0,13.3800001144409,0.889999985694885,0.939999997615814,0,82,44,158,1095,3036
4/15/2012,17367,12.6000003814697,12.6000003814697,0,4.6399998664856,4.28000020980835,3.6800000667572,0,62,117,247,484,3008
4/16/2012,8436,7.01000022888184,7.01000022888184,0,2.95000004768372,2.41000008583069,1.64999997615814,0,24,93,208,1115,2576
4/17/2012,12275,13.2200002670288,13.2200002670288,0,11.0200004577637,1.55999994277954,0.579999983310699,0,67,61,136,1176,2979
4/18/2012,10690,8.39999961853027,8.39999961853027,0,5.23000001907349,2.47000002861023,0.689999997615814,0.00999999977648258,59,73,159,1112,2645
4/19/2012,15244,11.4700002670288,11.4700002670288,0,5.98999977111816,4.6399998664856,0.829999983310699,0,67,93,163,656,2846
4/20/2012,13808,11.3400001525879,11.3400001525879,0,5.84000015258789,4.73999977111816,0.75,0.00999999977648258,54,120,79,1130,2691
4/21/2012,14341,10.5,10.5,0,5.59000015258789,4.23999977111816,0.670000016689301,0,72,83,135,609,2713
4/22/2012,9157,6.78000020980835,6.78000020980835,0,2.69000005722046,3.47000002861023,0.610000014305115,0,43,95,118,375,2543
4/23/2012,12646,10.75,10.75,0,5.07000017166138,3.50999999046326,2.17000007629395,0,46,128,145,1079,2725
4/24/2012,13488,10.1800003051758,10.1800003051758,0,2.15000009536743,3.25999999046326,4.76000022888184,0.00999999977648258,23,103,173,674,2526
4/25/2012,14200,14.3900003433228,14.3900003433228,0,10.3599996566772,2.03999996185303,1.99000000953674,0,63,75,142,671,2957
4/26/2012,11380,9.3100004196167,9.3100004196167,0,4.40999984741211,1.97000002861023,2.92000007629395,0,44,76,156,650,2542
4/27/2012,8446,6.05999994277954,6.05999994277954,0,1.6599999666214,3.25999999046326,1.13999998569489,0,21,81,217,728,2537
4/28/2012,9640,6.90999984741211,6.90999984741211,0,3.20000004768372,3.21000003814697,0.5,0,40,93,105,1202,2479
4/29/2012,11556,9.44999980926514,9.44999980926514,0,6.34000015258789,2.59999990463257,0.490000009536743,0.00999999977648258,72,64,174,1130,2766
4/30/2012,16450,17,17,0,12.3199996948242,2.98000001907349,1.71000003814697,0,70,83,194,1056,3192
5/1/2012,10751,7.98999977111816,7.98999977111816,0,3.19000005722046,3.89000010490417,0.910000026226044,0,38,98,140,682,2584
5/2/2012,16055,15.6499996185303,15.6499996185303,0,10.5500001907349,3.98000001907349,1.12000000476837,0.00999999977648258,64,108,196,718,3195
5/3/2012,7555,5.42000007629395,5.42000007629395,0,0.140000000596046,3.65000009536743,1.62999999523163,0,0,122,195,691,2401
5/4/2012,6735,4.92000007629395,4.92000007629395,0,1.12000000476837,2.58999991416931,1.20000004768372,0,12,98,170,873,2379
5/5/2012,6118,4.46000003814697,4.46000003814697,0,1.25999999046326,2.38000011444092,0.810000002384186,0,15,67,124,1129,2238
5/6/2012,18946,15.8999996185303,15.8999996185303,0,9.76000022888184,5.30999994277954,0.829999983310699,0.00999999977648258,84,100,157,609,3176
5/7/2012,13953,10.1599998474121,10.1599998474121,0,3.60999989509583,5.69999980926514,0.839999973773956,0,43,114,150,662,2699
5/8/2012,18624,13.3500003814697,13.3500003814697,0,5.03999996185303,6.84000015258789,1.46000003814697,0.00999999977648258,69,143,192,655,3026
5/9/2012,14059,10.0799999237061,10.0799999237061,0,2.67000007629395,6.26000022888184,1.14999997615814,0,36,132,114,462,2634
5/10/2012,12555,9.6899995803833,9.6899995803833,0,3.35999989509583,2.8199999332428,3.5,0.00999999977648258,35,92,128,716,2464
5/11/2012,15039,12.1800003051758,12.1800003051758,0,6.94000005722046,3.91000008583069,1.33000004291534,0,67,105,107,716,2793
5/12/2012,14005,13.289999961853,13.289999961853,0,9.90999984741211,2.60999989509583,0.769999980926514,0,77,74,114,635,3050
5/13/2012,13427,15.4300003051758,15.4300003051758,0,13.25,1.49000000953674,0.689999997615814,0,73,33,188,613,3062
5/14/2012,12718,12.0799999237061,12.0799999237061,0,6.69999980926514,2.8199999332428,2.13000011444092,0,44,95,144,597,2749
5/15/2012,18261,17.7000007629395,17.7000007629395,0,11.25,3.55999994277954,2.89000010490417,0,72,112,165,620,3144
5/16/2012,13705,10.4300003051758,10.4300003051758,0,4.30999994277954,3.17000007629395,2.89000010490417,0,50,106,177,648,2707
5/17/2012,8895,6.6100001335144,6.6100001335144,0,2.16000008583069,3.88000011444092,0.569999992847443,0,26,74,123,832,2373
5/18/2012,11338,8.76000022888184,8.76000022888184,0,4.48999977111816,3.39000010490417,0.879999995231628,0,46,81,143,646,2608
5/19/2012,14271,10.2299995422363,10.2299995422363,0,2.60999989509583,6.86999988555908,0.740000009536743,0,28,143,129,654,2663
5/20/2012,7884,5.80000019073486,5.80000019073486,0,1.66999995708466,3.22000002861023,0.910000026226044,0,20,65,240,621,2503
5/21/2012,8093,5.80000019073486,5.80000019073486,0,2.78999996185303,2.52999997138977,0.479999989271164,0,36,56,126,781,2370
5/22/2012,15937,12.1199998855591,12.1199998855591,0,5.11999988555908,3.15000009536743,3.84999990463257,0,52,80,163,702,2686
5/23/2012,15435,11.0699996948242,11.0699996948242,0,2.49000000953674,3.64000010490417,4.92000007629395,0.00999999977648258,30,82,218,629,2592
5/24/2012,14810,10.6199998855591,10.6199998855591,0,2.05999994277954,4.28999996185303,4.26999998092651,0,27,113,257,600,2772
5/25/2012,12895,11.2299995422363,11.2299995422363,0,6.36999988555908,3.79999995231628,1.01999998092651,0.00999999977648258,57,114,193,660,2867
5/26/2012,10806,12.1599998474121,12.1599998474121,0,10.6099996566772,0.800000011920929,0.75,0,61,48,129,646,2923
5/27/2012,8529,6.69999980926514,6.69999980926514,0,3.28999996185303,2.67000007629395,0.740000009536743,0,38,82,142,732,2500
5/28/2012,9000,7.07000017166138,7.07000017166138,0,3.64000010490417,2.55999994277954,0.870000004768372,0,40,54,171,672,2498
5/29/2012,9577,7.07000017166138,7.07000017166138,0,2.8199999332428,3.36999988555908,0.879999995231628,0,36,88,143,653,2472
5/30/2012,18521,13.5,13.5,0,3.02999997138977,9.10000038146973,1.37000000476837,0.00999999977648258,31,153,155,620,2814
5/31/2012,27424,21.8799991607666,21.8799991607666,0,11.9200000762939,8.26000022888184,1.70000004768372,0.00999999977648258,126,145,167,543,3539
6/1/2012,16957,12.4399995803833,12.4399995803833,0,5.34999990463257,6.57999992370605,0.519999980926514,0,67,135,76,704,2828
6/2/2012,17187,12.3199996948242,12.3199996948242,0,4.17999982833862,7.1399998664856,0.990000009536743,0.00999999977648258,53,145,145,550,2925
6/3/2012,2357,1.69000005722046,1.69000005722046,0,0.180000007152557,0.910000026226044,0.610000014305115,0,2,28,97,745,2477
6/4/2012,13339,9.5600004196167,9.5600004196167,0,3.59999990463257,5.07999992370605,0.879999995231628,0.00999999977648258,48,83,147,663,2625
6/5/2012,6780,6.07000017166138,6.07000017166138,0,3.94000005722046,1.66999995708466,0.46000000834465,0,35,44,91,695,2255
6/6/2012,17344,13.2200002670288,13.2200002670288,0,5.13000011444092,3.72000002861023,4.36999988555908,0,59,125,131,636,2739
6/7/2012,14531,11.5200004577637,11.5200004577637,0,4.21000003814697,3.16000008583069,4.1399998664856,0,41,81,140,706,2515
6/8/2012,18355,16.0900001525879,16.0900001525879,0,8.61999988555908,4.42999982833862,3.02999997138977,0,73,141,141,581,2975
6/9/2012,5745,4.11999988555908,4.11999988555908,0,0.980000019073486,2.1800000667572,0.959999978542328,0,14,79,114,846,2215
6/10/2012,7354,5.8600001335144,5.8600001335144,0,3.13000011444092,1.8400000333786,0.879999995231628,0.00999999977648258,38,78,135,1189,2469
6/11/2012,15765,12.0200004577637,12.0200004577637,0,3.71000003814697,2.86999988555908,5.42999982833862,0.00999999977648258,41,100,160,1127,2583
6/12/2012,12654,10.1899995803833,10.1899995803833,0,4.80999994277954,3.48000001907349,1.88999998569489,0.00999999977648258,49,78,125,672,2546
6/13/2012,11975,12.460000038147,12.460000038147,0,10.3800001144409,1.49000000953674,0.589999973773956,0,68,43,109,639,2906
6/14/2012,10095,7.69999980926514,7.69999980926514,0,2.85999989509583,1.8400000333786,3,0,27,90,129,643,2390
6/15/2012,10470,8.11999988555908,8.11999988555908,0,3.20000004768372,4.3899998664856,0.529999971389771,0,35,91,128,703,2468
6/16/2012,16226,16.4099998474121,16.4099998474121,0,13.5299997329712,1.75,1.12999999523163,0.00999999977648258,94,57,229,557,3316
6/17/2012,13511,10.4700002670288,10.4700002670288,0,5.17000007629395,3.71000003814697,1.58000004291534,0,63,114,167,608,2821
6/18/2012,15080,12.0600004196167,12.0600004196167,0,5.48000001907349,2.65000009536743,3.88000011444092,0,55,77,172,599,2651
6/19/2012,12696,9.32999992370605,9.32999992370605,0,2.75,3.54999995231628,3.01999998092651,0,35,99,172,652,2584
6/20/2012,6390,4.57999992370605,4.57999992370605,0,1.87000000476837,2.23000001907349,0.479999989271164,0,25,52,86,762,2178
6/21/2012,7370,5.8899998664856,5.8899998664856,0,3.53999996185303,1.9099999666214,0.439999997615814,0,39,63,105,683,2373
6/22/2012,12311,9.47000026702881,9.47000026702881,0,4.15000009536743,3.60999989509583,1.71000003814697,0,49,97,125,703,2588
6/23/2012,5108,3.66000008583069,3.66000008583069,0,1.35000002384186,1.53999996185303,0.769999980926514,0,20,65,114,1172,2212
6/24/2012,5234,3.83999991416931,3.83999991416931,0,0.800000011920929,2.19000005722046,0.860000014305115,0,12,88,125,718,2272
6/25/2012,3382,2.5699999332428,2.5699999332428,0,0.75,1.04999995231628,0.769999980926514,0,8,44,114,736,2051
6/26/2012,13588,10.1099996566772,10.1099996566772,0,3.3199999332428,3.75,3.03999996185303,0,90,113,128,577,3098
6/27/2012,19715,14.6599998474121,14.6599998474121,0,6.23999977111816,7.51000022888184,0.899999976158142,0.00999999977648258,77,149,193,714,3170
6/28/2012,17362,13.3199996948242,13.3199996948242,0,6.51000022888184,6.26999998092651,0.550000011920929,0,77,121,65,712,2823
6/29/2012,5843,4.26000022888184,4.26000022888184,0,1.5,2.01999998092651,0.730000019073486,0,22,72,125,814,2275
6/30/2012,3598,2.57999992370605,2.57999992370605,0,1.0900000333786,1.19000005722046,0.310000002384186,0,16,46,75,735,2052
7/1/2012,12771,11.6899995803833,11.6899995803833,0,7.55000019073486,2.91000008583069,1.22000002861023,0.00999999977648258,74,121,167,584,2968
7/2/2012,8312,6.86999988555908,6.86999988555908,0,3.30999994277954,2.88000011444092,0.649999976158142,0,34,92,165,693,2541
7/3/2012,18972,15.4300003051758,15.4300003051758,0,5.96999979019165,3.27999997138977,6.17999982833862,0,57,135,168,623,2815
7/4/2012,13869,12.1899995803833,12.1899995803833,0,8.44999980926514,2.66000008583069,1.08000004291534,0,76,88,168,644,3075
7/5/2012,16605,12.7200002670288,12.7200002670288,0,4.13000011444092,4.28999996185303,4.25,0,90,101,181,539,3153
7/6/2012,7981,6.09999990463257,6.09999990463257,0,2.59999990463257,2.77999997138977,0.709999978542328,0,30,70,156,712,2417
7/7/2012,12484,12.9499998092651,12.9499998092651,0,10.3299999237061,1.87000000476837,0.740000009536743,0.00999999977648258,70,52,137,654,2926
7/8/2012,12695,11.2799997329712,11.2799997329712,0,8.21000003814697,2.27999997138977,0.790000021457672,0,80,75,142,717,2824
7/9/2012,15857,13.0500001907349,13.0500001907349,0,6.38000011444092,2.3199999332428,4.34000015258789,0.00999999977648258,61,106,150,673,2712
7/10/2012,14102,10.1099996566772,10.1099996566772,0,2.30999994277954,4.32000017166138,3.47000002861023,0.00999999977648258,33,107,181,1105,2596
7/11/2012,19877,20.2999992370605,20.2999992370605,0,16.4099998474121,2.79999995231628,1.0900000333786,0,110,76,143,650,3586
7/12/2012,10462,8.89999961853027,8.89999961853027,0,5.21000003814697,2.99000000953674,0.709999978542328,0,51,87,112,1190,2554
7/13/2012,19614,18.7199993133545,18.7199993133545,0,13.960000038147,4.09000015258789,0.660000026226044,0,108,94,118,642,3286
7/14/2012,14564,10.5299997329712,10.5299997329712,0,4.88000011444092,4.53000020980835,1.10000002384186,0.00999999977648258,70,122,200,557,2961
7/15/2012,6396,5.15000009536743,5.15000009536743,0,2.46000003814697,1.61000001430511,1.08000004291534,0,29,77,170,686,2447
7/16/2012,24922,22.6000003814697,22.6000003814697,0,13.0799999237061,3.5,6.01000022888184,0.00999999977648258,93,105,195,989,3398
7/17/2012,11535,8.4399995803833,8.4399995803833,0,1.62999999523163,3.04999995231628,3.69000005722046,0,17,76,202,529,2447
7/18/2012,6660,4.78000020980835,4.78000020980835,0,1.39999997615814,2.9300000667572,0.439999997615814,0,18,73,101,761,2248
7/19/2012,11798,8.60999965667725,8.60999965667725,0,2.42000007629395,2.92000007629395,3.26999998092651,0,31,71,156,766,2429
7/20/2012,8257,6.67000007629395,6.67000007629395,0,3.05999994277954,2.79999995231628,0.800000011920929,0.00999999977648258,24,76,129,1200,2399
7/21/2012,10511,7.53999996185303,7.53999996185303,0,3.15000009536743,3.65000009536743,0.740000009536743,0,40,92,112,725,2514
7/22/2012,4148,3.49000000953674,3.49000000953674,0,1.96000003814697,1.05999994277954,0.46000000834465,0,19,28,134,738,2145
7/23/2012,8993,7.67000007629395,7.67000007629395,0,3.58999991416931,1.79999995231628,2.22000002861023,0,31,60,130,1197,2360
7/24/2012,8794,6.30999994277954,6.30999994277954,0,2.42000007629395,2.61999988555908,1.25999999046326,0.00999999977648258,31,67,119,773,2354
7/25/2012,5628,4.48999977111816,4.48999977111816,0,2.30999994277954,1.48000001907349,0.699999988079071,0,21,48,120,1226,2212
7/26/2012,5705,4.92000007629395,4.92000007629395,0,2.94000005722046,1.25999999046326,0.720000028610229,0,25,35,94,865,2167
7/27/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2456
7/28/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2456
7/29/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2456
7/30/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2456
7/31/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/1/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/2/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/3/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/4/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/5/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/6/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/7/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/8/2012,0,0,0,0,0,0,0,0,0,0,0,1440,2461
8/9/2012,15148,11.4700002670288,11.4700002670288,0,3.83999991416931,2.97000002861023,4.65000009536743,0.00999999977648258,43,78,184,1109,2575
8/10/2012,2874,2.05999994277954,2.05999994277954,0,0.319999992847443,1.13999998569489,0.600000023841858,0,6,50,167,861,2145
8/11/2012,79,0.0599999986588955,0.0599999986588955,0,0,0.00999999977648258,0.0500000007450581,0,0,3,9,1428,2461
8/12/2012,4464,3.20000004768372,3.20000004768372,0,0.360000014305115,2.08999991416931,0.740000009536743,0.00999999977648258,5,61,188,1134,2222
8/13/2012,2648,1.89999997615814,1.89999997615814,0,0.370000004768372,0.839999973773956,0.689999997615814,0,7,47,126,872,2063
8/14/2012,9548,7.15999984741211,7.15999984741211,0,2.20000004768372,3.28999996185303,1.66999995708466,0.00999999977648258,26,87,165,738,2445
8/15/2012,13594,9.75,9.75,0,3.35999989509583,5.57999992370605,0.800000011920929,0.00999999977648258,46,117,104,683,2612
8/16/2012,10420,9.13000011444092,9.13000011444092,0,5.55000019073486,2.71000003814697,0.839999973773956,0,56,106,156,834,2715
8/17/2012,5838,4.32999992370605,4.32999992370605,0,1.73000001907349,2.03999996185303,0.560000002384186,0,23,66,151,711,2323
8/18/2012,17069,12.2399997711182,12.2399997711182,0,3.41000008583069,6.03999996185303,2.77999997138977,0.00999999977648258,47,150,347,896,3215
8/19/2012,8984,6.44000005722046,6.44000005722046,0,0.560000002384186,2.84999990463257,3.01999998092651,0.00999999977648258,6,78,394,962,2714
8/20/2012,9504,6.8899998664856,6.8899998664856,0,1.78999996185303,3.98000001907349,1.11000001430511,0.00999999977648258,22,73,199,1139,2527
8/21/2012,6249,4.48000001907349,4.48000001907349,0,1.21000003814697,1.45000004768372,1.80999994277954,0.00999999977648258,17,62,116,743,2198
8/22/2012,6696,5.69000005722046,5.69000005722046,0,2.9300000667572,1.11000001430511,1.6599999666214,0,30,55,158,743,2377
8/23/2012,6030,4.32000017166138,4.32000017166138,0,1.52999997138977,2.14000010490417,0.649999976158142,0.00999999977648258,22,70,114,774,2275
8/24/2012,4860,4.01000022888184,4.01000022888184,0,2.33999991416931,0.920000016689301,0.75,0,25,57,117,731,2249
8/25/2012,4071,2.92000007629395,2.92000007629395,0,0.0799999982118607,1.73000001907349,1.11000001430511,0,1,74,127,675,2122
8/26/2012,5463,3.92000007629395,3.92000007629395,0,0.980000019073486,1.82000005245209,1.11000001430511,0,14,96,133,752,2292
8/27/2012,10075,10.3800001144409,10.3800001144409,0,8.64999961853027,1.0900000333786,0.620000004768372,0,61,50,128,1201,2882
8/28/2012,8026,6.03999996185303,6.03999996185303,0,2.19000005722046,2.44000005722046,1.4099999666214,0,28,89,138,1169,2428
8/29/2012,9517,7.55000019073486,7.55000019073486,0,3.79999995231628,2.92000007629395,0.819999992847443,0.00999999977648258,43,82,172,705,2579
8/30/2012,6192,4.44000005722046,4.44000005722046,0,0.829999983310699,2.05999994277954,1.53999996185303,0,14,71,158,1197,2286
8/31/2012,10708,9.1899995803833,9.1899995803833,0,5.09999990463257,3.09999990463257,0.980000019073486,0.00999999977648258,48,93,119,1171,2615
9/1/2012,9677,6.94000005722046,6.94000005722046,0,0.589999973773956,4.30999994277954,2.01999998092651,0.0199999995529652,8,116,280,557,2608
9/2/2012,5602,4.01999998092651,4.01999998092651,0,0.810000002384186,2.04999995231628,1.14999997615814,0.00999999977648258,12,76,167,1185,2287
9/3/2012,5255,4.44999980926514,4.44999980926514,0,2.53999996185303,0.879999995231628,1.01999998092651,0,25,50,95,1270,2186
9/4/2012,4310,3.74000000953674,3.74000000953674,0,2.07999992370605,1.04999995231628,0.610000014305115,0,20,54,142,1207,2254
9/5/2012,7357,5.3600001335144,5.3600001335144,0,1.37000000476837,1.80999994277954,2.1800000667572,0,19,84,159,672,2349
9/6/2012,6317,4.53000020980835,4.53000020980835,0,1.08000004291534,1.96000003814697,1.47000002861023,0,16,68,134,761,2229
9/7/2012,10234,7.84999990463257,7.84999990463257,0,2.67000007629395,4.09999990463257,1.08000004291534,0,28,97,180,1135,2527
9/8/2012,6871,4.92999982833862,4.92999982833862,0,1.52999997138977,2.36999988555908,1.01999998092651,0.00999999977648258,23,71,126,1220,2296
9/9/2012,7146,6.1100001335144,6.1100001335144,0,2.75999999046326,2.1800000667572,1.17999994754791,0,21,63,163,1154,2380
9/10/2012,6276,5.17000007629395,5.17000007629395,0,2.64000010490417,1.94000005722046,0.589999973773956,0,26,62,128,752,2297
9/11/2012,7128,5.1100001335144,5.1100001335144,0,1.48000001907349,2.09999990463257,1.51999998092651,0.00999999977648258,21,71,137,773,2279
9/12/2012,14382,10.9799995422363,10.9799995422363,0,5.75,4.17000007629395,1.04999995231628,0.0199999995529652,71,102,192,806,2883
9/13/2012,10305,9.52000045776367,9.52000045776367,0,5.92000007629395,2.29999995231628,1.28999996185303,0.00999999977648258,42,91,150,786,2772
9/14/2012,16120,13.3299999237061,13.3299999237061,0,8.02000045776367,4.3600001335144,0.939999997615814,0,77,101,187,1075,3210
9/15/2012,15066,11.0299997329712,11.0299997329712,0,3.78999996185303,5.78000020980835,1.45000004768372,0.00999999977648258,43,158,222,792,2905
9/16/2012,11993,10.0100002288818,10.0100002288818,0,5.32000017166138,3.69000005722046,0.980000019073486,0.00999999977648258,50,109,160,808,2717
